police_station,location,violations
Pulikeshinagar(F.Town),"Osborne Road, Vaishnavi Premiere, Hermit Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1
Pulikeshinagar(F.Town),"Paran Jyothi Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Petti Crew Street, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1
Pulikeshinagar(F.Town),"Pettigrove Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1
Pulikeshinagar(F.Town),"Pottery Road, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Pottery Road, SBI Senior Officers Flats, Richards Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Printo, Wheeler Road, Sindhi Colony, Frazer Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Promenade Road, Tarapore Officers Colony, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Punjab Stores, Coles Road, Sindhi Colony, Frazer Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Railway Parallel Road, Government Police Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Ratan Singh Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Rayappa Road, Doddi, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Robertson Cross Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Robertson Road, Veeranna Garden, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Saint John's Church Road, Kothandram Layout, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",1
Pulikeshinagar(F.Town),"Saint John's Church Road, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Saint John's Church Road, Sindhi Colony, Cleveland Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Seppings Road, Bharathi Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1
Pulikeshinagar(F.Town),"Sindhi Colony, Frazer Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Sivan Chetty Garden Road, Dasappa Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1
Pulikeshinagar(F.Town),"Spencer Road, Metropolitan Apartment, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Spencer Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"St John Road, Mother Teresa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"St John Road, Vaishnavi Premiere, Hermit Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1
Pulikeshinagar(F.Town),"St. Anthony's School, Cleveland Road, Cleveland Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Standage Road, Government Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Standage Road, Lazar Layout, Frazer Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Sundaramurthy Main Road, Sham Mansion Apartment, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Tannery Road, Sagayapura, Richards Town, Sagayapuram, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",1
Pulikeshinagar(F.Town),"Thimmaiah Road, Dharmalingam Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
Pulikeshinagar(F.Town),"Thimmaiah Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1
Pulikeshinagar(F.Town),"Viviani Road, Doddi, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1
R.T. Nagar,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",155
R.T. Nagar,"RT Nagar Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",141
R.T. Nagar,"RT Nagar Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",93
R.T. Nagar,"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",82
R.T. Nagar,"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",81
R.T. Nagar,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",70
R.T. Nagar,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",66
R.T. Nagar,"RT Nagar Main Road, KHM Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",58
R.T. Nagar,"2nd Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",52
R.T. Nagar,"1st Main Road, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",47
R.T. Nagar,"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",42
R.T. Nagar,"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",39
R.T. Nagar,"RT Nagar Main Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",36
R.T. Nagar,"VP Deenadayalu Naidu Road, Rajappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",32
R.T. Nagar,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",29
R.T. Nagar,"12th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",27
R.T. Nagar,"JC Nagar Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",26
R.T. Nagar,"Taralabalu Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",26
R.T. Nagar,"3rd Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",25
R.T. Nagar,"Jayamahal Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",25
R.T. Nagar,"VP Deenadayalu Naidu Road, Neeladri Mahal, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",25
R.T. Nagar,"Binny Mill Main Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",24
R.T. Nagar,"6th Cross Road, HMT Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",21
R.T. Nagar,"Harris Road, Byadarahalli, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",21
R.T. Nagar,"JC Nagar Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",18
R.T. Nagar,"3rd Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",16
R.T. Nagar,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",16
R.T. Nagar,"CBI Main Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",16
R.T. Nagar,"Taralabalu Road, Muthappa Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",15
R.T. Nagar,"Adi Kabir Ashram Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",14
R.T. Nagar,"5th Main Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",12
R.T. Nagar,"5th Main Road, Venkatappa Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",12
R.T. Nagar,"Millers Road, Aalco Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",12
R.T. Nagar,"5th Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",11
R.T. Nagar,"5th Main Road, Pillappa Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",10
R.T. Nagar,"1st Main Road, KHM Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",8
R.T. Nagar,"3rd Main Road, Block 2, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",8
R.T. Nagar,"3rd Main Road, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",8
R.T. Nagar,"6th Cross Road, Vishveshwarya Nagar, Hebbal, Bengaluru, Karnataka. Pin-560032 (India)",8
R.T. Nagar,"9th Main Road, Bilappa Garden, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",8
R.T. Nagar,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",8
R.T. Nagar,"Muniswamappa Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",8
R.T. Nagar,"VP Deenadayalu Naidu Road, Ramaswamipalya, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",8
R.T. Nagar,"1st Main Road, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",7
R.T. Nagar,"9th Main Road, Akamma Block, Dinnur, Bengaluru, Karnataka. Pin-560032 (India)",7
R.T. Nagar,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",7
R.T. Nagar,"Ganga Nagar, Ganganagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",7
R.T. Nagar,"Harris Road, Nirmala Block, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",7
R.T. Nagar,"12th Cross Road, Neeladri Mahal, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",6
R.T. Nagar,"7th Cross Road, Vishveshwarya Nagar, Hebbal, Bengaluru, Karnataka. Pin-560032 (India)",6
R.T. Nagar,"A Street, Byadarahalli, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",6
R.T. Nagar,"RT Nagar Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",6
R.T. Nagar,"VP Deenadayalu Naidu Road, Binny Crescent Apartments, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",6
R.T. Nagar,"Lancer Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",5
R.T. Nagar,"Taralabalu Road, Matadahalli Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",5
R.T. Nagar,"VP Deenadayalu Naidu Road, Living Walls Olde Town, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",5
R.T. Nagar,"10th Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4
R.T. Nagar,"1st Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",4
R.T. Nagar,"2nd Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",4
R.T. Nagar,"3rd Main Road, BDA Complex, Block 2, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4
R.T. Nagar,"5th Cross Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4
R.T. Nagar,"9th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4
R.T. Nagar,"Jayamahal Main Road, Rajappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",4
R.T. Nagar,"Lancer Road, Mattadahalli, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4
R.T. Nagar,"VP Deenadayalu Naidu Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",4
R.T. Nagar,"1st Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"2nd Cross Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",3
R.T. Nagar,"2nd Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"3rd Cross Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"6th Cross Road, Bilappa Garden, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"CBI Main Road, HMT Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"Dinnur Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",3
R.T. Nagar,"RT Nagar Main Road, Block 2, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",3
R.T. Nagar,"11th Cross Road, Byadarahalli, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"1st Main Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",2
R.T. Nagar,"1st Main Road, Mattadahalli, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"2nd Cross Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"2nd Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"3rd Cross Road, Byadarahalli, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"3rd Cross Road, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"5th Main Road, Chowdaiah Block, Chamundi Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"5th Main Road, Papanna Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"7th Main Road, Akamma Block, Dinnur, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"7th Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"Adi Kabir Ashram Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",2
R.T. Nagar,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2
R.T. Nagar,"Benson Cross Road, Binny Crescent Apartments, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"Bore Bank Cross Road, NC Colony, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"CBI Main Road, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"CBI Main Road, Vishveshwarya Nagar, Hebbal, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2
R.T. Nagar,"Dinnur Main Road, Dr Rajkumar Circle, Sultanpalya, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"Ganganagara 5th Main Road, Vasanthappa Block, Ganga Nagar, Ganganagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",2
R.T. Nagar,"JC Nagar Main Road, Jaya Chamarajendra Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560006, India",2
R.T. Nagar,"Krishnappa Block, Gangenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",2
R.T. Nagar,"Nandi Durga Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",2
R.T. Nagar,"RT Nagar Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2
R.T. Nagar,"RT Nagar Main Road, Rehamathnagara, R.T Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",2
R.T. Nagar,"Taralabalu Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",2
R.T. Nagar,"VP Deenadayalu Naidu Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"VP Deenadayalu Naidu Road, Neeladri Mahal 2, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",2
R.T. Nagar,"11th Cross Road, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"12th Cross Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",1
R.T. Nagar,"13th Cross Road, Krishna Legacy Apartment, Block 1, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"1st Cross Road, KHM Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"1st Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"2nd Cross Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"2nd Cross Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"2nd Main Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",1
R.T. Nagar,"3rd Cross Road, Block 2, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"3rd Cross Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"3rd Cross Road, Matadahalli Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"3rd Cross Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",1
R.T. Nagar,"4th Main Road, Viewers Colony, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"5th Cross Road, Living Walls Olde Town, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",1
R.T. Nagar,"5th Cross Road, Marappa Garden, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",1
R.T. Nagar,"5th Cross Road, R.T Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1
R.T. Nagar,"5th Cross Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1
R.T. Nagar,"5th Main Road, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"5th Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"5th Main Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",1
R.T. Nagar,"5th Main Road, Viewers Colony, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"6th Cross Road, Rahmat Nagar, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"6th Cross Road, Venkatappa Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"6th Main Road, Ex Servicemen Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"6th Main Road, HMT Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"7th A Cross Road, HMT Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"7th Cross Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"7th Main Road, HMT Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"7th Main Road, RBI Colony, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1
R.T. Nagar,"Annai Veilankanni Chapel Road, Pottery Town, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",1
R.T. Nagar,"Axis Bank, Ganganagara 5th Main Road, Vasanthappa Block, Ganga Nagar, Ganganagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1
R.T. Nagar,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",1
R.T. Nagar,"Bellary Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",1
R.T. Nagar,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1
R.T. Nagar,"CQAL Road, Jaya Chamarajendra Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560006, India",1
R.T. Nagar,"CQAL Road, MLA Layout, Gangenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1
R.T. Nagar,"Channapa Garden Link Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",1
R.T. Nagar,"Chinnappa Garden Link Road, Ramaswamipalya, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",1
R.T. Nagar,"Dinnur Main Road, Sultanpalya, Bengaluru, Karnataka. Pin-560032 (India)",1
R.T. Nagar,"Group Ex Fitness Revolution, #11/12, RT Nagar Main Road, Rehamathnagara, R.T Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1
R.T. Nagar,"JC Nagara Police Station, Nandi Durga Road, Chinnappa Garden, JC Nagar, Ramaswamy Palya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",1
R.T. Nagar,"Jayamahal Main Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",1
R.T. Nagar,"Jayamahal Palace Hotel, Jayamahal Road, Rajamahal, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560006, India",1
