location,violations,latitude,longitude,police_station
"16th Cross Road, Chitrapur Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",1,13.0066825,77.5644127,Malleshwaram
"Thanisandra Railway Station Road, Srirampura, Arkavathy Layout, Thanisandra, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560064, India",1,13.0633189,77.6280166,Hennuru
"Thalaghattapura, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560109, India",1,12.8669895,77.5347235,Thalagattapura
"Territory Corporation, No.11/1, Infantry Road, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9818812,77.5997157,Shivajinagar
"Terminal 2 Arrivals Road, Kempegowda International Airport Devanahalli, Bengaluru, Karnataka. Pin-560300 (India)",1,13.1969381,77.7139094,Devanahalli Airport
"Terminal 1 Departures Road, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",1,13.1986071,77.705685,Devanahalli Airport
"Terminal 1 Arrivals Road, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",1,13.1986867,77.7062767,Devanahalli Airport
"Tengina Marada Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",1,13.0428453,77.5143893,Chikkabanavara
"Thanisandra Main Road, Orchid Salisbury, Thirumenahalli North Taluka, Bengaluru, Karnataka. Pin-560064 (India)",1,13.091049,77.6356635,Hennuru
"Thanisandra Main Road, MSR North Tower, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",1,13.041645,77.6247767,Hennuru
"Thanisandra Main Road, King Space Meadows, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",1,13.0628382,77.6336003,Hennuru
"Thanisandra Main Road, Kempapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560045, India",1,13.0454783,77.62735,Hennuru
"TC Palya Main Road, Ushodaya S Square, M Vishveshvaraiah Nagar, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",1,13.019362,77.6735424,Banaswadi
"Tavarekere Main Road, Chikka Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",1,12.9333404,77.6098491,Madiwala
"Begur Main Road, Yelenahalli, Beguru, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8757201,77.6168682,Hulimavu
"Bellandur Road, JR Layout, Yemlur, Bengaluru, Karnataka. Pin-560037 (India)",1,12.9444092,77.6803001,HAL Old Airport
"Bellandur Flyover, Outer Ring Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9262697,77.6768043,Bellandur
"Dickenson Road, Sivanchetti Gardens, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",1,12.9797971,77.6134197,Shivajinagar
"Dickenson Road, Hanumanthappa Layout, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",1,12.9751245,77.6144295,Halasur
"Dickenson Road, Commercial Street Market, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9809637,77.6101227,Shivajinagar
"Dickenson Cross Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1,12.9809692,77.6140556,Shivajinagar
"Directorate of Urban Land Transport, Bay 3, Shanti Nagar, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India",1,12.954796,77.5929747,Wilson Garden
"Dinnur Road, Goyal Orchid Enclave, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",1,13.0132002,77.7610641,Mahadevapura
"Dinnur Main Road, Sultanpalya, Bengaluru, Karnataka. Pin-560032 (India)",1,13.0224308,77.602206,R.T. Nagar
"Belathur Main Road, Belathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",1,13.0045617,77.7563953,Mahadevapura
"Belandur Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",1,12.9360021,77.7067542,HAL Old Airport
"15th Main Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",1,13.0344213,77.5570406,Yeshwanthpura
"15th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,12.9118288,77.6416839,HSR Layout
"16th Cross Road, Ambedkar Circle, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,12.9248034,77.6947587,HAL Old Airport
"16th C Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",1,13.0367459,77.6246482,K.G. Halli
"16th B Cross Road, Udaya Layout, Stage 3, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",1,13.0974618,77.5779614,Yelahanka
"Thanisandra Main Road, DS Max Skycity, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",1,13.0821338,77.6346015,Hennuru
"Thambuchettypalya Main Road, Anandapura, T.C Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",1,13.0233535,77.695736,K.R. Pura
"Thanisandra Main Road, Wajid Layout, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",1,13.0614903,77.6331533,Hennuru
"Thanisandra Main Road, Tirumanahalli, Bengaluru, Karnataka. Pin-560064 (India)",1,13.0897608,77.6355052,Hennuru
"15th Cross Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",1,12.84146,77.6462633,Electronic City
"15th Main Road, Siddanna Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",1,12.9246365,77.5668147,Banashankari
"15th Cross Road, Devasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560054 (India)",1,13.0390915,77.5662425,Kodigehalli
"15th Main Road, Green Leaf Layout, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1,12.9352583,77.6286783,Adugodi
"15th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,12.9876216,77.5531648,Rajajinagar
"Dhobi Ghat, Dhobi Ghat Road, Dhobi Ghat, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,13.0117044,77.5516997,Malleshwaram
"Bellandur Flyover, Bellandur Main Road, Bellanduru, Bellandur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9259396,77.6767976,Bellandur
"Bellahalli Main Road, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",1,13.1216722,77.6308991,Yelahanka
"Bellary Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560092, India",1,13.0501213,77.5933676,Hebbala
"Bellary Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",1,13.05058,77.5929583,Kodigehalli
"Bellary Road, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,13.0351983,77.5882333,Kodigehalli
"Devasandra Main Road, Basavanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",1,13.0043705,77.7120017,K.R. Pura
"Devarajs Main Road, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",1,12.9609323,77.5503246,Magadi Road
"Dharmaraja Koil Street, Brahma Kumari Jagdamba Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1,12.9849891,77.6080634,Shivajinagar
"Thimmaiah Road, Dharmalingam Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1,12.9892451,77.613092,Pulikeshinagar(F.Town)
"Devarajeevanahalli Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",1,13.0085211,77.6131064,K.G. Halli
"Dharmambudi Kere Road, Chicklalbagh, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",1,12.9744283,77.5727833,Upparpet
"Bellary Road, Anand Nagar Colony, Hebbal, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",1,13.0352313,77.5887891,Kodigehalli
"Bellanduru Gate, Sarjapura Road, Ambalipura, Kaikondrahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560035, India",1,12.9187635,77.6695562,Bellandur
"Bellandur Road, Vista Lagos, Kempapura Bellandur, Bengaluru, Karnataka. Pin-560037 (India)",1,12.9443104,77.6802745,HAL Old Airport
"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1,13.0459033,77.5914832,Kodigehalli
"Dewan Madhava Rao Road, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,12.9405671,77.5742227,Basavanagudi
"Devarabeesanahalli Flyover, Outer Ring Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.930547,77.6856637,HAL Old Airport
"Devasandra, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",1,12.998442,77.6888398,Mahadevapura
"Thavarekere Main Road, Maruthi Nagara, BTM Layout 1st Stage, New Tavarekere, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",1,12.9243133,77.6093661,Mico Layout
"1542, 7th Cross Road, Agara, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9194517,77.6450483,HSR Layout
"151/1, Chord Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,13.0108738,77.5504338,Malleshwaram
"15, 17th Cross Road, Sector 7, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9122555,77.6358995,HSR Layout
"14th Main Road, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,13.005085,77.558779,Malleshwaram
"15th Cross Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",1,12.931765,77.5156634,Kengeri
"Bengaluru Baking Company, Vittal Mallya Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9721724,77.5944125,Cubbon Park
"Belur Road, Vayu Vihar Enclave, Challaghatta, Bengaluru, Karnataka. Pin-560071 (India)",1,12.9473866,77.6494344,HAL Old Airport
"Belli Mutt Road, Cottonpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",1,12.9695784,77.5671361,Chamarajpet
"Bellary Road, Gangenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1,13.0170166,77.5839711,Sadashivanagar
"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",1,13.0751937,77.5919996,Yelahanka
"Bellary Road, North Gate Office Park Phase 3, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",1,13.1168983,77.6076667,Yelahanka
"Devasandra Main Road, Devasandra Extension, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.006921,77.6985042,K.R. Pura
"Deepika Tours & Travels, Ananda Rao Flyover, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",1,12.9804705,77.5740039,Upparpet
"Deepanjali Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560026, India",1,12.9425433,77.5311217,Byatarayanapura
"The Marquis, 19, Lavelle Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9711559,77.5976964,Cubbon Park
"The LightHouse Restaurant, 62, 80 Feet Road, RMV 2nd Stage 2nd Block, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",1,13.0281518,77.5724096,Sadashivanagar
"The High Street, 11th Main Road, Geetha Colony, Jayanagar 4th Block, Tilak Nagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560011, India",1,12.9274199,77.5862602,Jayanagara
"The Executive Centre, 24, Vittal Mallya Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9713585,77.5960394,Cubbon Park
"The Cash Pharmacy, 74/5, Saint Mark's Road, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9685385,77.600306,Cubbon Park
"The Café 23, Varthur Road, Meenakshi Layout, Kundalahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",1,12.9561762,77.7320267,Whitefield
"The Biere Club, 20/2, Vittal Mallya Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9711206,77.5976449,Cubbon Park
"Thimmaiah Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1,12.9898081,77.6100829,Pulikeshinagar(F.Town)
"Thigalarapalya Main Road, Shree Vinayaka Nagar, Tigalarapalya, Bengaluru, Karnataka. Pin-560058 (India)",1,13.013665,77.4886483,Kamakshipalya
"Theobroma, Vittal Mallya Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9712702,77.5976138,Cubbon Park
"Theatre Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1,13.0057078,77.6859889,K.R. Pura
"The Sandesh Kingston, 158, 5th Cross Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",1,12.9785391,77.5785438,Upparpet
"The Rasoi, Shri J Lingaiah Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",1,12.9892217,77.574496,Sheshadripuram
"The Park Bangalore Exit Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",1,12.974015,77.6198643,Halasur
"Thogur Cross, Neeladri Road, Vittasandra, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",1,12.8434005,77.6441202,Electronic City
"Thippasandra, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",1,12.8787818,77.5553306,Thalagattapura
"14th Main Road, Narasimhaiah Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",1,12.9064201,77.5918995,J.P. Nagar
"Tharavad, Hosur road, Mangammapalaya Road, Mangamannapalya, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",1,12.9062084,77.6297727,HSR Layout
"The Noodle Theory, Kumara Krupa Road, Kumara Park East, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9873048,77.58014,High ground
"Devasandra Main Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.0043167,77.7094054,K.R. Pura
"Devasandra Main Road, JC Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.0065285,77.6990588,K.R. Pura
"Bellary Road, Master Classic Residency, Narayanaswamappa Layout, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",1,13.0908685,77.5968764,Yelahanka
"Bengaluru Bellary Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",1,13.1758187,77.6354796,Chikkajala
"Bengaluru Margadarshana, Bhadrappa Layout Flyover, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",1,13.0474566,77.5759357,Kodigehalli
"Bengaluru City University, Nrupatunga Road, Cubbonpet, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",1,12.9734986,77.5812283,Upparpet
"Bengaluru City University, Kempegowda Road, Balepet, Chikkapete, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",1,12.9758379,77.5811301,Upparpet
"Devarabisanahalli Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",1,12.9287734,77.6796065,Bellandur
"Devarabeesanahalli Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9245717,77.6948167,HAL Old Airport
"Devarabeesanahalli Flyover, Service Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.929986,77.6846061,HAL Old Airport
"Dasarahalli Main Road, Buvaneswari Nagara, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560092, India",1,13.0559225,77.5946813,Hebbala
"Devara Chikkanahalli Main Road, Golden Park Apartment, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8947711,77.6203386,Madiwala
"14th Main Road, Mariappanapalya, Prakash Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560021, India",1,12.9983216,77.5553144,Rajajinagar
"15th C Cross Road, Sumukha, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",1,13.0065767,77.5439517,Rajajinagar
"15th C Cross Road, Nagapura, Mahalakshmipuram, Nagapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",1,13.0066417,77.54399,Rajajinagar
"1558, 19th Main Road, Agara, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9217661,77.6451063,HSR Layout
"1551,1551/A, 19th Main Road, Agara, Sector 1, Iblur, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.920586,77.6451102,HSR Layout
"1543, 7th Cross Road, Agara, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9196957,77.6448783,HSR Layout
"Thimmenahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",1,12.9757228,77.5467686,Vijayanagara
"Thimmaiah, Cantonment Station Road, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",1,12.9934033,77.59591,High ground
"Trust Pharmacy Counter CMH, 726, Chinmaya Mission Hospital Road, BM Kaval, Thippasandra, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",1,12.9783106,77.6459164,Jeevanbheemanagar
"Trust Chemists & Druggists Ltd, Hosur Road, Madiwala, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",1,12.9263941,77.616842,Madiwala
"Truffles, 84, 80 Feet Road, RMV 2nd Stage 2nd Block, Geddalahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",1,13.0281284,77.5726801,Sadashivanagar
